what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319925959184
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319926043291
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1319926045795
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319926045919
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1319926046767
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319926046917
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319926062936
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319926065296
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319926066857
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319926068067
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319926070136
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319926072269
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319926073200
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319926076535
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1319926080897
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319926091510
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319926125957
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319926136535
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319926204191
error,log,,,"Internal Error",1319926213238
error,log,,,"Internal Error",1319926216391
error,log,,,"Internal Error",1319926219538
error,log,,,"Internal Error",1319926235319
error,log,,,"Internal Error",1319926235327
error,log,,,"Internal Error",1319926235335
error,log,,,"Internal Error",1319926235346
error,log,,,"Internal Error",1319926235355
error,log,,,"Internal Error",1319926235428
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319926239883
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319926268038
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319926282802
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319926286092
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319926286261
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319926288647
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1319926318644
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319926337616
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319926440906
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319926486662
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319926499889
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319926500067
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319926564888
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319926569802
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319926572467
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319926573532
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1319926576052
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319926576389
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1319926581949
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319926582195
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1319926598662
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319926598971
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319926616152
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1319926619052
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319926619287
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1319926622153
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319926622716
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319926654786
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319926656519
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319926696834
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1319926714391
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319926715010
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319926772809
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1319926880271
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319926900814
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319926917090
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319926938919
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319926941541
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319926942472
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319926945755
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1319926948684
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319926949220
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319927010468
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1319927010494
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319927018549
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319927077535
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1319927083298
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319927083776
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319927089045
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319927100947
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319927109977
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319927117332
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319927195632
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319927366028
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319927367300
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319927367600
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319927390975
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319927471519
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319927526934
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319927551989
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1319927561757
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319927562217
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319927567389
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319927596757
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.openEditorDropDown",1319927596783
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1319927599430
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319927600853
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319927641558
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319927817695
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319927830465
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319927840241
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319927840428
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319927858549
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319927858746
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319927864328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319927864558
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319927890705
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319927903966
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319927909736
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319927947814
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1319927950733
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319927951431
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319927964889
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319927977019
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319927978932
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319928173479
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1319928178609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319928179149
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319928186015
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319928205792
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319928214660
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1319928218355
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319928219055
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319928221175
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1319928224057
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319928224641
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319928318732
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319928333609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319928335057
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1319928338405
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319928338935
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319929449660
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319929450854
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319929451191
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319929452006
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319929583894
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319929584795
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319939773727
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.DebugLast",1319939778021
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319939778770
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319939790812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319939790825
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319939792658
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319939793586
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319939802201
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1319939805039
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1319939806548
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Terminate",1319939806625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319939819503
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319939835583
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319939836783
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1319939838903
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.DebugLast",1319939840225
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319939840722
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319939848143
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319939848157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319939852091
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319939853157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319939855394
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1319939855504
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1319939856816
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Terminate",1319939857307
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1319939868187
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.DebugLast",1319939871308
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319939871917
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319939877109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319939877123
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319939878980
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319939886893
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319939889548
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319939890101
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319939959408
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319939960006
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319939967481
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319939967507
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1319940036745
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1319940053314
error,log,,,"Core exception while retrieving the content description",1319940059024
error,log,,,"Core exception while retrieving the content description",1319940059026
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319940061668
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319940062911
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319940062933
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319940063976
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319940091147
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319940092394
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319940105472
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319940105500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319940106732
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319940107700
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319940108157
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1319940108896
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1319940108936
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1319940108953
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1319940108992
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1319940109031
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1319940109066
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1319940109066
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1319940109066
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1319940109117
